,tweets,id,len,date,source,likes,retweets,sentiment
1168,"They gave her 3 months. She's now on year 5. A wonderful blessing. But now it's heartbreaking. #LoveyouValerieHarper. #CancerSucks

From Fox News - Valerie Harper's husband says doctors are recommending hospice care, explains why he ‘can’t’ and ‘won’t’ -

https://t.co/nDTYK0q73s",1153896180671234049,279,2019-07-24 05:14:22,TweetCaster for Android,0,0,1
1169,"They gave her 3 months. She's now on year 5. A wonderful blessing. But now it's heartbreaking. #LoveyouValerieHarper. #CancerSucks

From Fox News - Valerie Harper's husband says doctors are recommending hospice care, explains why he ‘can’t’ and ‘won’t’ -

https://t.co/7fwPWYjA2E",1153896179698212864,279,2019-07-24 05:14:22,TweetCaster for Android,0,0,1
1170,"They gave her 3 months. She's now on year 5. A wonderful blessing. But now it's heartbreaking. #LoveyouValerieHarper. #CancerSucks

From Fox News - Valerie Harper's husband says doctors are recommending hospice care, explains why he ‘can’t’ and ‘won’t’ -

https://t.co/aQoGCM2GUX",1153896178427355136,279,2019-07-24 05:14:21,TweetCaster for Android,0,1,1
1171,"They gave her 3 months. She's now on year 5. A wonderful blessing. But now it's heartbreaking. #LoveyouValerieHarper. #CancerSucks

From Fox News - Valerie Harper's husband says doctors are recommending hospice care, explains why he ‘can’t’ and ‘won’t’ -

https://t.co/fKrJ0nX3h8",1153896177320026112,279,2019-07-24 05:14:21,TweetCaster for Android,0,0,1
1172,"They gave her 3 months. She's now on year 5. A wonderful blessing. But now it's heartbreaking. #LoveyouValerieHarper. #CancerSucks

From Fox News - Valerie Harper's husband says doctors are recommending hospice care, explains why he ‘can’t’ and ‘won’t’ -

https://t.co/LQNARxdOP4",1153896175474544640,279,2019-07-24 05:14:21,TweetCaster for Android,0,0,1
1173,Photoshoot tomorrow for the women's empowerment calendar!!!! #model #tattoomodel #tattoo #coloradosprings #colorado #3rdlayertattoo #cancersucks #pink #breastcancer #fighter #mother #sexy #sexymodel #classy… https://t.co/k3nfZ0Jh9x,1153894390609453056,231,2019-07-24 05:07:15,Instagram,0,0,1
1174,"Thought I'd put this article back out there again... This hit close to home  again recently and it serves as a good reminder. 

#CancerSucks #FCancer https://t.co/K206e9ZaU2",1153887546654494720,173,2019-07-24 04:40:03,Twitter for iPhone,0,0,1
1175,@Umby18 Nothing but the best wishes for your mom. #CancerSucks,1153874068292218881,62,2019-07-24 03:46:30,Twitter for iPhone,0,0,1
1176,"Stretching not Stressing over this cancer. Pre -Op today about 12 hours ago and post op!
#Cancer #cancersucks# #breastcancer #breastcanceraw #floridawinterpar #adventwinterpark https://t.co/S5EoTWj3QY",1153870339107110913,200,2019-07-24 03:31:41,Twitter for iPhone,20,0,0
1177,"The last two are Ellen and MaeLynn. Five girls and one boy !!! Quite the Haram
.
.
#surfcatcafe #tanktheorangetabby #stopanimalabuse #cancersucks #prayforpigeon #chickencoopkitty #oscarisnotagrouch #specialneedscats… https://t.co/j5yR0tb8ER",1153868015093637120,240,2019-07-24 03:22:27,Instagram,0,0,0
1178,"Amazing to dance at Camp CoHoLo which stands for Courage, Hope and Love. The kids were awesome! #campcoholo #dowdsirishdance #irishdance #cancersucks https://t.co/So4bCMsfLs",1153864898679459841,173,2019-07-24 03:10:04,Instagram,0,0,1
1179,"@Foxykhat I am so sorry for your loss....💔
😥😥😥
#cancerSucks",1153862338988138496,59,2019-07-24 02:59:53,Twitter for Android,1,0,-1
1180,"⁦@Fenbendazole⁩
Oklahoma Cancer Research Foundation 

Dr Prescott, Ok Cancer Research Foundation and Joe are working on a case study report...Oklahoma grandfather who claims a drug for DOGS cured him of cancer is tumor-free
#Fenbendazole
#CancerSucks https://t.co/6bZsvTHvHd",1153862291613503489,274,2019-07-24 02:59:42,Twitter for iPhone,1,1,1
1181,"❤️❤️❤️. Anytime you saw my aunt, this was her personality— she always kept us laughing!! ##cancersucks!!! https://t.co/ZNehn1RqDx",1153862030194950145,129,2019-07-24 02:58:40,Instagram,0,0,0
1182,@Steven_Z_ You got this! You don’t know me but I’m a cancer survivor. You will be too! #kickcancersass #cancersucks #youwilldoit,1153858514797776897,128,2019-07-24 02:44:42,Twitter for iPhone,3,0,0
1183,"i will never be too old to sit on my gramps lap. i love you gramps, you are loved by so so many people💕 #pullinforjerry #cancersucks https://t.co/HRKppcvRVG",1153858436494483456,156,2019-07-24 02:44:23,Twitter for iPhone,24,0,1
1184,"@bccancerfdn @jjhorgan @adriandix @BCCancer Generous donations from all...Thank you....and for everyone that supports every person who rides,runs,walks or anything else to raise funds 🙏 #cancersucks @BCCancer @TheBCRide",1153857686347272192,219,2019-07-24 02:41:24,Twitter for iPhone,0,0,0
1185,"Make sure to follow us so you can stay up to date on the latest news!

#caninecancerawareness #cancersurvivor #puppyuplakenorman #cancersucks https://t.co/v8IHpsYImk",1153856868378451971,165,2019-07-24 02:38:09,Twitter for iPad,0,0,1
1186,@themissjenn Best wishes and strength for your brother as he begins the journey.  I start radiation on Aug 13th myself.  I hope he rings the bell long and loud. We can do this.  #cancersucks,1153855678936682497,190,2019-07-24 02:33:26,Twitter for Android,1,0,1
1187,@TeresaAustene @TheTimMcGraw My mama died in April too #cancersucks,1153849691861393408,67,2019-07-24 02:09:38,Twitter for Android,0,0,0
1188,@pw_peyton_18 @TheTimMcGraw My mama died in April of colon cancer sorry for your loss #cancersucks,1153847454850326528,98,2019-07-24 02:00:45,Twitter for Android,2,0,-1
1189,@nhs_sf I'm so sorry. I didn't see this when you originally posted it. That's where my dad's started. Praying for you and your family. #cancersucks #fightlikehell,1153845461469532160,162,2019-07-24 01:52:50,Twitter for Android,1,0,-1
1190,Trust God through the process. Keeping a loved one lifted in prayer. #cancersucks https://t.co/D861f01zX5,1153843544034951168,105,2019-07-24 01:45:12,Instagram,0,0,1
1191,"You make me laugh on the days I don’t even feel like smiling. We continue to face adversity and will continue to rise above. Her fight, her bravery and her smile should be an example for us all. #PalmerStrong #CancerSucks #AlveolarRhabdomyosarcoma #ErrinHiltbrandPhotography 💛🎗 https://t.co/mY53S9KVaY",1153842385840820227,301,2019-07-24 01:40:36,Twitter for iPhone,214,4,1
1192,"@Umby18 Sending your Mom positive ,healing thoughts.#cancersucks",1153841794494242816,64,2019-07-24 01:38:15,Twitter for Android,0,0,1
1193,"@burnodo @keidekay My friend went cancer free for five years. Once that happens they quit testing as only 4% will get it again. Welcome to the 4%, 8 years later.  #cancersucks",1153841692866334721,175,2019-07-24 01:37:51,Twitter for Android,2,1,1
1194,@Umby18 OMG 😭😭😭 I'm so sorry. Sending love and prayers 💔 #cancersucks,1153839278478123008,69,2019-07-24 01:28:15,Twitter for Android,0,0,0
1195,"I read about Brian Mita in a @eaterchicago article by @Shokdiesel.
We went to @IzakayaMita in #Bucktown tonight.
Thoughtful, inventive, inspiring.
The food, the libations, the man.
Look forward to returning.
#CancerSucks
#SupportLocalBusiness https://t.co/qWIlS6QzJF",1153838880648417280,266,2019-07-24 01:26:41,Twitter for iPhone,2,0,1
1196,"Did you know 40% of us will have a cancer diagnosis? Chances are, it's touched your family. #CancerSucks but #TravelHeals Could you use a healing retreat? https://t.co/g9neYwukdp Check it out. https://t.co/LuTm2tyelv",1153838545905377280,216,2019-07-24 01:25:21,The Social Jukebox,1,1,0
1197,@tjwoody3310 She loved you more than you know.#cancersucks,1153838088159989765,58,2019-07-24 01:23:32,Twitter for Android,0,0,1
1198,@DebsterPA1 That’s great to see Deborah! ❤️Bless her and you for being such a great support for her! ❤️❤️❤️#Cancersucks,1153835375586095104,119,2019-07-24 01:12:45,Twitter for iPad,4,0,1
1199,This would go well with the Hat Coach gave me at my cancer fund raiser! #GoBrowns #CancerSucks https://t.co/aH0RorO68H,1153833134879735809,118,2019-07-24 01:03:51,Twitter for Android,10,2,0
1200,@FuelOnline I'm sorry for your loss.  #cancersucks!  I lost my mom to cancer in 2002. I'm here to help!,1166084428059164673,103,2019-08-26 20:26:07,Twitter Web App,0,0,-1
1201,"#September is #Leukemia Awareness Month and is represented by orange awareness ribbons!  These earrings are available for purchase in my shop.  Buy at https://t.co/PVJXswPjzx!  
#leukemiaawareness #leukemiaawarenessmonth #cancer #cancerawareness #cancersucks #cancerjewelry #etsy https://t.co/0L9ZTHmpid",1166084277047582722,303,2019-08-26 20:25:31,Twitter for iPhone,0,0,1
1202,@Kundun66 @mzpolopony Aww! She’s a keeper for sure! You must be so relieved and excited!#cancersucks #cancerfree,1166083565836259329,112,2019-08-26 20:22:41,Twitter for iPad,0,0,1
1203,"@FuelOnline Scott I'm so sorry about your Mom. I so agree with you that we need to do more. I was just diagnosed with Renal Cell carcinoma, cancer in my kidney ... So yes cancer does suck. My Grandma had breast cancer and I have a good friend with it. #cancersucks",1166083217054732291,264,2019-08-26 20:21:18,Twitter for Android,0,0,1
1204,"@FuelOnline I’m so sorry to hear that! ❤️Cancer does suck! My mom is on her third round with cancer. First lung, with one lung removed, second brain and had surgery and now in her throat. Lifelong immunotherapy now :( list function in a foot &amp; walks with a cane. #ihatecancer #cancersucks",1166082147905462273,292,2019-08-26 20:17:03,Twitter for iPhone,0,0,-1
1205,"@FuelOnline My mom died of lung cancer. It's been 17 years. She was 42. It's still hard without her.  
#cancersucks",1166082000371027971,115,2019-08-26 20:16:28,Twitter for Android,0,0,-1
1206,@FuelOnline #cancersucks. I know first hand.,1166081303634173962,44,2019-08-26 20:13:42,Twitter for Android,0,0,1
1207,"Another really Important cause to me is #BreastCancer, my mother passed from it not too long ago, was diagnosed at Stage 4. We must do more, everyone knows someone effected by it. #SaveTheBoobies Join me, together we'll make a difference

#cancer #cancersucks https://t.co/moxwLhL5ht",1166081072905555968,283,2019-08-26 20:12:47,Twitter Web App,149,81,1
1208,@dc_mma My condolences.  I lost my dad to cancer in April. #cancersucks,1166075292265275392,71,2019-08-26 19:49:48,Twitter for Android,1,0,0
1209,"St. Baldericks Before-After!! Shaving For The Kids!!
#CBD #Hemp #Cancer #CancerSucks

https://t.co/CckTzNUaWL https://t.co/WXTuj5rP2f",1166074972588007424,133,2019-08-26 19:48:32,Twitter Web App,0,0,0
1210,"St. Baldericks Before-After!! Shaving For The Kids!!
#CBD #Hemp #Cancer #CancerSucks

https://t.co/V4rbG7tNLm https://t.co/npPxThxNyg",1166074965793202177,133,2019-08-26 19:48:31,Twitter Web App,0,0,0
1211,"St. Baldericks Before-After!! Shaving For The Kids!!
#CBD #Hemp #Cancer #CancerSucks

https://t.co/i3hPrdQFDn https://t.co/7dzvrIFfpr",1166074954934128641,133,2019-08-26 19:48:28,Twitter Web App,0,0,0
1212,"St. Baldericks Before-After!! Shaving For The Kids!!
#CBD #Hemp #Cancer #CancerSucks

https://t.co/KDOHjcpxCg https://t.co/1YvV9dmQYD",1166074932993777665,133,2019-08-26 19:48:23,Twitter Web App,0,0,0
1213,I find bitter satisfaction when I walk into a packed lab with an appointment and go before everyone else. They’d make appts too if they were there every two weeks. #cancersucks,1166074720749375488,176,2019-08-26 19:47:32,Twitter for iPhone,0,0,-1
1214,the words they need to hear and maybe a few crude and dark humorous things to make them smile. Things we could only find humorous and not offensive. Cause these things change you. #cancersucks I'm in this with her. 💪,1166071347606368256,216,2019-08-26 19:34:08,Twitter for Android,3,0,1
1215,My friends mom met with the Dr to talk about her radiation treatments. They may have to put in a feeding tube and she may loose her teeth. Was not a good day for them. #cancersucks I guess I'm vested in this journey with her now. I've been there with my mom,1166071318745403392,257,2019-08-26 19:34:01,Twitter for Android,2,0,-1
1216,"We love helping our communities! So if we need to sponsor a hole during a round of #golf, then that's what we'll do. #CancerSucks #CommunityRoots @KampKACE https://t.co/38zuq2AJHf",1166070087385853953,179,2019-08-26 19:29:08,Twitter Web App,0,0,1
1217,"https://t.co/DJ5SL9VcwY
@NT12MESWTH23/TWITTERPHILANTHROPY 
#cancersucks #Donate #retweet #anythinghelps #gofundme @gofundme #compassion #generosity #TwitterPhilanthropy",1166067555070545920,168,2019-08-26 19:19:04,Twitter for Android,2,2,0
1218,Message for us #providenceregional #AberdeenWA #cancersurvivor #cancersucks #tinybutmighty #GraysHarbor #millenials #GenX #BabyBoomers #SilentGeneration https://t.co/gI5nCtRW9F,1166065686898036736,176,2019-08-26 19:11:38,Twitter for Android,1,1,0
1219,@dc_mma Man ☹️ Thoughts With you D.C #CancerSucks,1166065318755745796,49,2019-08-26 19:10:11,Twitter for iPhone,0,0,0
1220,"ONLY 14 DAYS LEFT to purchase your ticket!!! 

Reserve yours today:
https://t.co/v02ZY4GUxa 

28 sold, 22 to go!!!

THANK YOU 💙⚾️💙 #CancerSucks",1166065266687713280,143,2019-08-26 19:09:58,Twitter for Android,0,0,0
1221,"Rescue 1 regrets to announce the 9/11 death of Retired FF John ""Jack"" Boyle. Jack was appointed Sept 14th 1968, Retired June 15th 2002 then had to battle for his life against cancer from 9/11. He passed August 24th 2019. Jack was also a paratrooper in Vietnam. #CancerSucks https://t.co/fy9GtH7Q3D",1166063061444247559,297,2019-08-26 19:01:12,Twitter for Android,27,20,-1
1222,"STUNNED. I was just informed that one of the first officers I had the pleasure of supervising and working with, has stage 4 cancer and 12 months to live. She has a husband and two toddlers. I can’t fathom this. #cancersucks #itsnotright",1166062907664326657,236,2019-08-26 19:00:36,Twitter for iPhone,0,0,1
1223,@VictorRojas just heard about your as that your both having to go through that. #cancersucks,1166060694921306121,92,2019-08-26 18:51:48,Twitter for iPhone,0,0,0
1224,"Look who popped up dressed like my twin to visit Auntie Gloria and I.. We’re 100 TLC!!!!!!!!! 

#SharingHealthandWealth #Totallifechanges #CancerSUCKS🎀💝 #samplesyoullfeel https://t.co/EEkBNgBi2P",1166055823929303041,194,2019-08-26 18:32:27,Instagram,0,0,0
1225,"I had to let go of my big, beautiful boy yesterday. He succumbed to aggressive lymphoma. The end came fast and too sudden. Cancer sucks, even for our fur babies...luckily my boy got a full life for a giant breed. Love your dogs, folks. ❣️#InternationalDogDay #cancersucks https://t.co/sXgyHvswmu",1166052592729939969,295,2019-08-26 18:19:36,Twitter for iPhone,0,0,1
1226,@boston25 Needs hugs prayers and likes has his second cancer surgery in 75 days this Wednesday #cancersucks https://t.co/nth3fgzPOA,1166052520965398534,131,2019-08-26 18:19:19,Twitter for iPhone,0,0,0
1227,@OnlyInBOS 2’d cancer surgery Wednesday in 75 days he needs hugs  #cancersucks #dogsrock https://t.co/Hf65Jo7Oda,1166051906864762880,112,2019-08-26 18:16:53,Twitter for iPhone,0,0,0
1228,Recovery from cancer is hard; it can take years. What if you could learn the tips on getting truly healthy? What if you could learn directly from experts in the field? #CancerSucks but #TravelHeals Could you use a healing retreat? https://t.co/K9dZ8O2yaL https://t.co/GVFkLjWXq1,1166051747644809218,278,2019-08-26 18:16:15,The Social Jukebox,2,1,1
1229,"I'm becoming more open with sharing my #mentalhealth and deep #cancer struggles. Usually, I deflect using comedy. Slowly, I'm coming closer to the sharp edges.  Here's my Tower of Hope Gala Cancer Speech. 

https://t.co/pb9CNJs4Br 

#CancerSucks #FuckCancer #TesticularCancer https://t.co/hRK1EQR4AY",1166045001719193600,299,2019-08-26 17:49:27,Twitter Web App,3,2,1
