,tweets,id,len,date,source,likes,retweets,sentiment
336,Today I lost my grandma Helen🦋 God really took a beautiful soul today but I’m happy she’s no longer in pain &amp; back with my grandpa 💘#FUCKCANCER,1165442096058101760,147,2019-08-25 01:53:43,Twitter for iPhone,2,0,1
337,"@harryburks4 @camlamp21 We are greatful to have you around as well homie!! So glad to hear it 
🖤🙏🏼🖤 #FuckCancer",1165437525982244864,111,2019-08-25 01:35:33,Twitter for iPhone,13,1,1
338,"Great Grandma, fighting for her life. Lonely since he husband died. Loving of all her children to great great grand children. My best friend for the longest time. Will not likely see the end of the month... #FuckCancer https://t.co/emruT74GFw",1165435192087121920,242,2019-08-25 01:26:17,Twitter for iPhone,3,0,1
339,"Kicking it on the barge! Date Yo’ Wife👍🏾❤️ 😎

#FuckCancer
#DateYoWife
#LocalBigShots @ Sugar Barge RV Resort &amp; Marina https://t.co/aANOmLa6GI",1165434416455454721,145,2019-08-25 01:23:12,Instagram,0,0,0
340,"Good food on the delta! Date Yo’ Wife👍🏾❤️ 😎

#FuckCancer
#DateYoWife
#LocalBigShots @ Sugar Barge RV Resort &amp; Marina https://t.co/9brp8bcIVF",1165434143662137344,144,2019-08-25 01:22:07,Instagram,0,0,1
341,@Brightl36034096 I’m so heartbroken 😔 #fuckyoucancer #fuckcancer,1165433718032490497,64,2019-08-25 01:20:25,Twitter for iPhone,1,0,0
342,@dc_mma Sorry for your loss brother #fuckcancer,1165433654140518402,47,2019-08-25 01:20:10,Twitter for Android,39,1,-1
343,"2 years ago today, the world lost one of the greatest story tellers and broadcasters ever! @SIRIUSXM just hasn't been the same since. 😞 #FuckCancer #MissYouJayThomas @shalomshuli @cristinapalumbo https://t.co/mYqJFgDvLm",1165432262592270336,219,2019-08-25 01:14:38,Twitter for Android,159,12,1
344,"@NFLMAVERICK @ImEddieMoney Thoughts &amp; Prayers to Eddie and those closest to him!
#OneNation
#RaiderNation will always have your back!
#FuckCancer",1165432257802194944,149,2019-08-25 01:14:37,Twitter for Android,1,0,0
345,@jbbroome Oh no!!! 😢#fuckcancer,1165430655947280386,31,2019-08-25 01:08:15,Twitter for iPhone,1,0,0
346,"Didn’t get to make it to the service, but Rest In Heaven Lyric Gullage. She was a beautiful soul. It’s crazy to see people your age leave this place. But only God knows. 🤞🏾 #FuckCancer",1165430522564304899,184,2019-08-25 01:07:43,Twitter for iPhone,0,0,1
347,"@dc_mma 🙏🏾🙏🏾🙏🏾 Praying for u 🐐

#FuckCancer",1165427839728082944,43,2019-08-25 00:57:04,Twitter for iPhone,0,0,0
348,"August 23rd, 2019 @ 10:08 pm I lost my whole entire heart ❤️ I lost who gave me life. Mommy I love you so much. I’m lost without you 🥺💔 I don’t know what I’m supposed to do now without you mommy. #FuckCancer https://t.co/2fY5PkhOzp",1165426638475145216,231,2019-08-25 00:52:17,Twitter for iPhone,26,3,1
349,SgtMaj Glymph I added you to our fire truck in memory of all those that have fought cancer. I think of you often.  Semper Fi Marine.  #cancersucks #fuckcancer https://t.co/kzq6PZ21yW,1165425674108227584,182,2019-08-25 00:48:27,Twitter for iPhone,0,0,0
350,"@kreepazoidkelly Very glad you’re out of the hospital. And no pain meds for any of that? Holy shit, that’s tough as nails. Keep smiling, you rock. #FuckCancer https://t.co/8e06JecmJ4",1165425259065094144,182,2019-08-25 00:46:48,Twitter for iPad,0,0,1
351,Sending best wishes to Eddie and his family as he fights cancer #fuckcancer https://t.co/X8xdT2YcOS,1165424997877334016,99,2019-08-25 00:45:46,Twitter for Android,56,11,1
352,@MoiHamy I have no words 😶❌⭕️💜 #whatialsohatemorethantrump #fuckcancer,1165423926861807617,70,2019-08-25 00:41:31,Twitter Web App,1,0,0
353,so thankful for all my friends who’ve checked on me and my mamaw. This is about to be a difficult road. 💔 #fuckcancer,1165420761584193541,117,2019-08-25 00:28:56,Twitter for iPhone,9,0,-1
354,"Hoping wine will make me forget the vaccine aches in my arms. #worthit Also PSA: @US_FDA has approved the HPV vaccine for people up to age 45, so there’s still time if you never got it like me! #fuckcancer",1165420731972214786,205,2019-08-25 00:28:49,Twitter for iPhone,0,0,0
355,Wish I was in the Ville rn!! Go pipe up for a great cause!!! #FUCKCANCER !!!!!!!!!!! https://t.co/6Z6Dvww8SV,1165420550145138691,108,2019-08-25 00:28:06,Twitter for iPhone,0,0,1
356,&amp; one more thing #FUCKCANCER and all of the gov who support ppl dying from it to increase revenue ! America really Babylon that’s crazy,1165417932014456837,139,2019-08-25 00:17:42,Twitter for iPhone,0,0,1
357,@TheRealDidiU That’s fucking awesome! #fuckcancer  love hearing about victories against Cancer as it has taken to much from me!,1165415591416672256,127,2019-08-25 00:08:24,Twitter for iPhone,1,0,1
358,@dc_mma So sorry man. #fuckcancer,1165412589414866946,33,2019-08-24 23:56:28,Twitter for Android,0,0,-1
359,August 24th 2018 &amp; August 24th 2019. #fuckcancer https://t.co/M0kgoBYe7F,1165410196098883586,76,2019-08-24 23:46:57,Twitter for iPhone,43,1,0
360,@dc_mma @arielhelwani Stay up champ! #fuckcancer,1165409126085775360,48,2019-08-24 23:42:42,Twitter for Android,0,0,0
361,"Bucket of beers and a shot of tequila with a live band will do you just fine out on the delta! Well........ 😎Date Yo’ Wife👍🏾❤️

#FuckCancer
#DateYoWife
#LocalBigShots @ Sugar Barge RV Resort &amp; Marina https://t.co/kIyOdu9TLA",1165407872387149824,227,2019-08-24 23:37:43,Instagram,0,0,1
362,At the @jonasbrothers concert. Substitute for my daughter who was supposed to attend who is fighting cancer.  While I watch the concert I will be thinking of her.💕💕 #fuckcancer,1165407716665384962,176,2019-08-24 23:37:06,Twitter Web App,0,0,0
363,"Asking any who can to contribute to Rob's battle against a rare form of #leukemia. 100% of your donation goes to pay for his life saving #cancer treatment. His life literally depends on the kindness of others. Anything helps.

@MLS @dcunited #MLS #DCU 
#PHIvDC #FuckCancer https://t.co/O9cXUye7M7",1165407676567826433,296,2019-08-24 23:36:56,Twitter for Android,1,1,1
364,"Date Yo’ Wife👍🏾❤️ Sugar Barge Bound!

#FuckCancer
#DateYoWife
#LocalBigShots @ Sugar Barge https://t.co/L7r3Z6Lani",1165406739526643713,114,2019-08-24 23:33:13,Instagram,0,0,0
365,"@The_MMA_Nerd Don't mind me, just over here drowning in tears. #fuckcancer",1165404944226234368,74,2019-08-24 23:26:05,Twitter for Android,5,0,0
366,"RIP. Pardon my language, but #FuckCancer https://t.co/14GBwoC4Fy",1165401508759736321,64,2019-08-24 23:12:26,Twitter for Android,0,0,0
367,R.I.P Aunt Toni! #FUCKCANCER,1165400701809438720,28,2019-08-24 23:09:14,Twitter Web App,1,0,0
368,More of this!!  #fuckcancer https://t.co/Fyw8CRdYNQ,1165398017647632384,51,2019-08-24 22:58:34,Twitter for iPhone,0,0,1
369,I saw a girl and her mom dancing today... I can honestly say I was jealous.  #fuckCancer,1165397352716410883,88,2019-08-24 22:55:55,Twitter for Android,1,0,1
370,A longtime #Neighbor of which his name slips me asked me for a ride 2 the local convenience store to $ a check he received while in the hospital the last 3 weeks battling cancer again #fuckcancer of course I drove him! My #Karma score is severely #lacking,1165397229361713153,255,2019-08-24 22:55:26,Twitter for iPhone,0,0,0
371,"You don’t have to suffer no more tia, I’ll always love and miss you. #fuckcancer",1165396499326484484,80,2019-08-24 22:52:32,Twitter for iPhone,13,0,1
372,"@Ziosity Thats awesome man, #fuckcancer",1165396136540065793,39,2019-08-24 22:51:05,Twitter for Android,3,0,1
373,"@dc_mma Sorry for your loss, #fuckcancer",1165392975586717696,40,2019-08-24 22:38:31,Twitter for iPhone,0,0,-1
374,@thevowel Devastating news. Your family is in our thoughts and prayers. #FuckCancer,1165392511268990976,83,2019-08-24 22:36:41,Twitter for iPhone,0,0,-1
375,@sheetalsheth #FUCKCANCER wish they were never exist!!!!,1165390867449778176,56,2019-08-24 22:30:09,Twitter for Android,0,0,0
376,"@dc_mma You’ve made everyone proud, especially your father. I’m so sorry for your loss, Champ. #RIP #FuckCancer",1165390033047752704,111,2019-08-24 22:26:50,Twitter for iPhone,1,0,1
377,Proper!! #fuckcancer https://t.co/ncYZrAimOW,1165388385218961408,44,2019-08-24 22:20:17,Twitter Web App,1,0,0
378,Get Well soon! Saw him last summer. He is a true performer. A real showman. #fuckcancer https://t.co/nW0lC706Tg,1165388054695165953,111,2019-08-24 22:18:58,Twitter for iPhone,1,0,1
379,@harryburks4 So Happy for you Harry ! Continued Health ! #FuckCancer,1165387146691145728,68,2019-08-24 22:15:22,Twitter for iPhone,1,0,1
380,PSA don’t listen to Taylor’s Swifts “Soon You’ll Get Better” right before you are about to leave the house. #fuckcancer,1165386930642661382,119,2019-08-24 22:14:30,Twitter for iPhone,1,0,1
381,@TMZ @PopCrush @taylorswift13 beautifully written song #fuckcancer,1165377213694431234,66,2019-08-24 21:35:54,Twitter for Android,3,0,1
382,"@ASmallFiction Can't stop talking 'bout you, @Evians81 - our story was magic from the very first moment and it ended way too soon. ❤💔❤💔

#fuckcancer",1165373667464949760,148,2019-08-24 21:21:48,Twitter for Android,0,0,1
383,"This is a face of Strength. This is a face of Hope. This is the face of Beating Cancer.
#familyfirst #fuckcancer
We’re not out of the woods yet but I’m with him through the whole fight 👊🏼 #toostrongtolose 💪🏼 @ Rouge… https://t.co/wbdcUTMzKT",1165373476888141824,240,2019-08-24 21:21:03,Instagram,0,0,1
384,"@dc_mma Sorry for your loss, all love to you and your family #fuckcancer",1165373155067777032,72,2019-08-24 21:19:46,Twitter for Android,1,0,0
385,"@ettascats May quick healing both, physically, spiritually and emotionally for your daughter, you and all of those surrounding you ❤️ #fuckcancer",1165373139661934592,145,2019-08-24 21:19:42,Twitter for Android,0,0,1
386,"Saddened to hear of the passing of @buffalorick 

Thank you sir for all you have done for the industry and for bringing so much joy to nerdy kids like me in the late 70’s

RIP Sir Rick

#FuckCancer",1165372010404483072,197,2019-08-24 21:15:13,Twitter for iPhone,3,1,1
387,@ettascats Tell her she's not alone and we are fighting along side with her with everything we've got to FIGHT breast cancer! 💪  We will WIN and someday soon say NEVER AGAIN! #FuckCancer #breastcancer https://t.co/NpFje00NlE,1165371021014126593,224,2019-08-24 21:11:17,Twitter for Android,3,0,1
388,No disrespect but FUCKCANCER 🖕🏼,1165368623499603968,31,2019-08-24 21:01:46,Twitter for iPhone,2,0,0
389,😭⁦I needed this song @taylorswift13⁩ #SoonYoullGetBetter #fuckcancer  https://t.co/qXnPe0pTa3,1165368376505581574,93,2019-08-24 21:00:47,Twitter for iPhone,0,0,0
390,"I feel Soon You’ll Get Better by @taylorswift13 on such a personal level. 

#Lover #FuckCancer",1165368193734647809,94,2019-08-24 21:00:03,Twitter for iPhone,0,0,1
391,"How many loved ones must we lose to cancer?
We desperately need to find a cure 😔
Very sorry for your loss DC 🖤
#FuckCancer 🖕
#UFC #MMA #WMMA #TeamMMA4LIFE #PeoplesMMA https://t.co/VxiS8CysKI",1165365201568288768,190,2019-08-24 20:48:10,Twitter Web App,66,6,-1
392,Prayers coming your way @ImEddieMoney . #fuckcancer https://t.co/Bo5IK0Dunq,1165361224948879360,75,2019-08-24 20:32:22,Twitter for Android,1,0,0
393,Do what you can to support your people!  #fuckcancer🎀 @ Joyride Brewing Company https://t.co/nQ3zqg5qWq,1165359263440625665,103,2019-08-24 20:24:34,Instagram,4,0,0
394,@dc_mma @arielhelwani Sorry for your loss #FuckCancer,1165359196763766784,53,2019-08-24 20:24:18,Twitter for Android,0,0,-1
395,@harryburks4 So happy to hear you beat that Harry!...salud my friend 🍻   #FUCKCANCER,1165359062873231361,84,2019-08-24 20:23:46,Twitter for Android,6,0,1
396,"@DMOODYPT42 @_boog1 @APlayersProgram I know his dad really well, he’s got a long fight ahead of him but a great group of support around him!! #fuckcancer",1165358457664487425,153,2019-08-24 20:21:22,Twitter for iPhone,1,0,1
397,"@dc_mma Sorry for your loss man. Lost my dad to lymphoma back in the 90's. Take solace in that he's no longer in pain. Your family, friends, and fans are all sending you their love. #fuckcancer",1165357332957556737,193,2019-08-24 20:16:54,Twitter for Android,0,0,0
398,"TODAY
822 Main St. 
30$ nose/ear piercings 
50$ tattoos 
1$/min massages
FREE food,games, &amp; LIVE music 
All proceeds go to Maddi and her family #FUCKcancer https://t.co/q5EhSjy7Xy",1165356789325385728,183,2019-08-24 20:14:44,Twitter for iPhone,0,0,1
399,@andrewmcmahon I was with you in spirit through the whole process and I am so happy you got better and cotinued to share your art with the world. &lt;3 #hero #musicalgenius #fuckcancer,1165356191423160321,184,2019-08-24 20:12:21,Twitter Web App,0,0,1
400,"Notes to my dead girlfriend #7

Stupid small things that make me break into tears, like that you never got to see season 3 of Stranger Things. You would have loved it. ❤

#fuckcancer",1165355870743605249,182,2019-08-24 20:11:05,Twitter for Android,1,0,-1
401,"@dc_mma What kind of cancer champ?

I'm 10 days out from having my thyroid removed due to cancer...

I'm sorry for your loss.  RIP to your dad

#fuckcancer https://t.co/xPUvfK00aN",1165355217153667074,179,2019-08-24 20:08:29,Twitter for Android,0,0,-1
402,"Does anyone else think this thing that happened to DC and Stipe borderline bizarre? Both Dads had cancer, Stipe won and his Dad won. DC was most unfortunate. There could be only one HW winner but I wish everyone had beaten cancer. #RIP #fuckcancer",1165355029387042816,247,2019-08-24 20:07:44,Twitter for Android,4,1,1
403,"This is my baby Barney. Today we had to say goodbye and my heart is broken. 
He was a good boy

#FuckCancer https://t.co/JeMpjC3cBN",1165353892751781888,131,2019-08-24 20:03:13,Twitter for iPhone,5,0,1
404,"“Give what you can, whenever”
- Lesson from Em
.
.
Too soon. 
.
.
.
.
#fuckcancer @ The Unitarian Universalist Church of The Lehigh Valley https://t.co/hpIMfU6I7Z",1165353556263571456,162,2019-08-24 20:01:53,Instagram,0,0,0
405,Damn. Love you #EddieMoney Keep the Faith ❤️🙏  #fuckcancer #realmoney https://t.co/qYlx2qnCEw,1165353321454100482,93,2019-08-24 20:00:57,Twitter for iPhone,3,0,1
406,Baby girl you kicked cancers ass ! I'm too proud of you 🤞🏽#cancerWHO #FUCKCANCER https://t.co/YDMmT64m8U,1165352728572227584,104,2019-08-24 19:58:36,Twitter for iPhone,0,0,1
407,@lasuubs #fuckcancer I'm so sorry.,1165351240273821696,34,2019-08-24 19:52:41,Twitter for Android,1,0,-1
408,"@dc_mma Experienced the same thing a few years back. Sorry for your loss, champ. I’m sure he was proud of everything you accomplished. #FuckCancer",1165348162153910273,146,2019-08-24 19:40:27,Twitter for iPhone,5,0,1
409,Song of the day.. Happy G Day David 🙏🏼💜 #fuckcancer https://t.co/PbDtPl3rcO,1165347985263218688,75,2019-08-24 19:39:45,Twitter for iPhone,0,0,1
410,@dc_mma Lost mine to cancer in 2017. The days will get better and your memories of him will always be with you. Take care DC. #fuckcancer,1165347592978522112,137,2019-08-24 19:38:11,Twitter for iPhone,3,0,1
411,"@AdrianaGalayda @So_Much_ToLearn @elonmusk @AKawakbi @newscientist @Grimezsz @Tesla Some of the pictures are of me I am a single momw2cancers #fuckcancer who has been bullied by @Grimezsz #boycottgrimes (evenB4,during&amp;after my mastectomy)since11/18when I began helping fight4 @elonmusk #teamElon 2Bfree of her toxicity&amp; abuse Claire is truly a cold heartless demon https://t.co/PuJK7fE5TB",1165346386776223745,396,2019-08-24 19:33:24,Twitter for Android,0,0,-1
412,@dc_mma @arielhelwani best wishes to you and your family at this difficult time #fuckcancer,1165346318740537352,91,2019-08-24 19:33:08,Twitter Web App,0,0,1
413,"Excuse my absence. I’m helping my family.
#FuckCancer",1165345838073335808,53,2019-08-24 19:31:13,Twitter for iPhone,1,0,-1
414,I lost my 17 year old cat to cancer today and my mom is battling stage 3 breast cancer. #fuckcancer,1165345595441254400,99,2019-08-24 19:30:15,Twitter for iPhone,1,0,1
415,"@dc_mma Sorry for your loss, man. And #fuckcancer indeed.",1165344439088209920,57,2019-08-24 19:25:39,Twitter for Android,0,0,-1
416,"@mbprice5 @MeghanMcCain Well, I hate fucking cancer too and sometimes it’s the only way you can express yourself. I personally don’t give a crap who you are or what you think of me, but as a cancer patient, I find Meghan’s comments absolutely fucking appropriate! #fuckcancer",1165341489947389952,275,2019-08-24 19:13:56,Twitter for iPhone,0,0,-1
